"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TERCBUS","197309","894.129","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197310","936.695","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197311","1158.119","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197312","1476.392","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197313","14251.524","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197401","1771.91","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197402","1523.829","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197403","1384.953","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197404","1151.224","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197405","942.739","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197406","855.001","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197407","926.934","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197408","905.313","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197409","849.498","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197410","948.252","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197411","1101.091","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197412","1571.205","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197413","13931.922","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197501","1714.392","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197502","1579.826","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197503","1491.703","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197504","1313.991","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197505","966.271","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197506","861.296","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197507","917.352","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197508","932.427","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197509","859.993","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197510","892.863","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197511","1017.314","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197512","1552.391","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197513","14099.976","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197601","1943.925","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197602","1626.369","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197603","1388.038","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197604","1112.625","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197605","949.961","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197606","894.095","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197607","927.179","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197608","923.88","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197609","859.374","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197610","956.327","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197611","1338.986","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197612","1835.206","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197613","14757.164","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197701","2224.367","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197702","1843.896","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197703","1406.768","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197704","1090.556","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197705","929.992","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197706","914.475","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197707","1023.469","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197708","1003.722","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197709","918.69","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197710","974.507","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197711","1134.279","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197712","1675.291","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197713","15141.278","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197801","1961.523","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197802","1891.849","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197803","1650.748","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197804","1155.053","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197805","1013.519","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197806","936.414","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197807","1013.764","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197808","1047.183","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197809","966.146","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197810","997.968","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197811","1184.009","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197812","1654.607","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197813","15474.722","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197901","2042.559","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197902","1951.588","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197903","1553.249","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197904","1187.361","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
"TERCBUS","197905","965.688","5","Total Energy Consumed by the Residential Sector","Trillion Btu"
